index,image_path,image_index,speed
11138,../Mini Project/data/clean_data/train_imgs/11138.jpg,11138,5.211561
1862,../Mini Project/data/clean_data/train_imgs/1862.jpg,1862,22.80669
1863,../Mini Project/data/clean_data/train_imgs/1863.jpg,1863,22.847163
3034,../Mini Project/data/clean_data/train_imgs/3034.jpg,3034,21.795523
3035,../Mini Project/data/clean_data/train_imgs/3035.jpg,3035,21.813323
11326,../Mini Project/data/clean_data/train_imgs/11326.jpg,11326,4.834485
11327,../Mini Project/data/clean_data/train_imgs/11327.jpg,11327,4.933944
15294,../Mini Project/data/clean_data/train_imgs/15294.jpg,15294,12.081234
15295,../Mini Project/data/clean_data/train_imgs/15295.jpg,15295,12.10496
1437,../Mini Project/data/clean_data/train_imgs/1437.jpg,1437,14.886579
1438,../Mini Project/data/clean_data/train_imgs/1438.jpg,1438,14.919502
1025,../Mini Project/data/clean_data/train_imgs/1025.jpg,1025,19.167951
1026,../Mini Project/data/clean_data/train_imgs/1026.jpg,1026,19.173048
2678,../Mini Project/data/clean_data/train_imgs/2678.jpg,2678,25.301165
2679,../Mini Project/data/clean_data/train_imgs/2679.jpg,2679,25.30546
15948,../Mini Project/data/clean_data/train_imgs/15948.jpg,15948,0.190364
15949,../Mini Project/data/clean_data/train_imgs/15949.jpg,15949,0.0
11135,../Mini Project/data/clean_data/train_imgs/11135.jpg,11135,4.778226
11136,../Mini Project/data/clean_data/train_imgs/11136.jpg,11136,5.069918
20356,../Mini Project/data/clean_data/train_imgs/20356.jpg,20356,3.607634
20357,../Mini Project/data/clean_data/train_imgs/20357.jpg,20357,3.560341
803,../Mini Project/data/clean_data/train_imgs/803.jpg,803,22.059238
804,../Mini Project/data/clean_data/train_imgs/804.jpg,804,22.084061
1367,../Mini Project/data/clean_data/train_imgs/1367.jpg,1367,13.858347
1368,../Mini Project/data/clean_data/train_imgs/1368.jpg,1368,13.869706
20265,../Mini Project/data/clean_data/train_imgs/20265.jpg,20265,5.934632
20266,../Mini Project/data/clean_data/train_imgs/20266.jpg,20266,5.933178
4475,../Mini Project/data/clean_data/train_imgs/4475.jpg,4475,21.820522
4476,../Mini Project/data/clean_data/train_imgs/4476.jpg,4476,21.816225
3229,../Mini Project/data/clean_data/train_imgs/3229.jpg,3229,21.603545
3230,../Mini Project/data/clean_data/train_imgs/3230.jpg,3230,21.597394
4957,../Mini Project/data/clean_data/train_imgs/4957.jpg,4957,22.213996
4958,../Mini Project/data/clean_data/train_imgs/4958.jpg,4958,22.216221
2495,../Mini Project/data/clean_data/train_imgs/2495.jpg,2495,25.144636
2496,../Mini Project/data/clean_data/train_imgs/2496.jpg,2496,25.170747
13774,../Mini Project/data/clean_data/train_imgs/13774.jpg,13774,11.09677
13775,../Mini Project/data/clean_data/train_imgs/13775.jpg,13775,11.101268
9888,../Mini Project/data/clean_data/train_imgs/9888.jpg,9888,8.140715
9889,../Mini Project/data/clean_data/train_imgs/9889.jpg,9889,8.198109
14626,../Mini Project/data/clean_data/train_imgs/14626.jpg,14626,0.0
14627,../Mini Project/data/clean_data/train_imgs/14627.jpg,14627,0.0
20131,../Mini Project/data/clean_data/train_imgs/20131.jpg,20131,6.755353
20132,../Mini Project/data/clean_data/train_imgs/20132.jpg,20132,6.702475
258,../Mini Project/data/clean_data/train_imgs/258.jpg,258,21.312005
259,../Mini Project/data/clean_data/train_imgs/259.jpg,259,21.256784
18377,../Mini Project/data/clean_data/train_imgs/18377.jpg,18377,11.75421
18378,../Mini Project/data/clean_data/train_imgs/18378.jpg,18378,11.78395
14494,../Mini Project/data/clean_data/train_imgs/14494.jpg,14494,0.374512
14495,../Mini Project/data/clean_data/train_imgs/14495.jpg,14495,0.34148
10025,../Mini Project/data/clean_data/train_imgs/10025.jpg,10025,8.351633
10026,../Mini Project/data/clean_data/train_imgs/10026.jpg,10026,8.35696
14064,../Mini Project/data/clean_data/train_imgs/14064.jpg,14064,4.147321
14065,../Mini Project/data/clean_data/train_imgs/14065.jpg,14065,4.1367379999999985
8073,../Mini Project/data/clean_data/train_imgs/8073.jpg,8073,23.539812
8074,../Mini Project/data/clean_data/train_imgs/8074.jpg,8074,23.602259
3103,../Mini Project/data/clean_data/train_imgs/3103.jpg,3103,22.100884
3104,../Mini Project/data/clean_data/train_imgs/3104.jpg,3104,22.133085
2067,../Mini Project/data/clean_data/train_imgs/2067.jpg,2067,22.879416
2068,../Mini Project/data/clean_data/train_imgs/2068.jpg,2068,22.883544
2262,../Mini Project/data/clean_data/train_imgs/2262.jpg,2262,24.617589
2263,../Mini Project/data/clean_data/train_imgs/2263.jpg,2263,24.612082
17398,../Mini Project/data/clean_data/train_imgs/17398.jpg,17398,14.575710999999998
17399,../Mini Project/data/clean_data/train_imgs/17399.jpg,17399,14.600067999999998
11332,../Mini Project/data/clean_data/train_imgs/11332.jpg,11332,5.121092
11333,../Mini Project/data/clean_data/train_imgs/11333.jpg,11333,5.118607
12942,../Mini Project/data/clean_data/train_imgs/12942.jpg,12942,3.35901
12943,../Mini Project/data/clean_data/train_imgs/12943.jpg,12943,3.362737
7803,../Mini Project/data/clean_data/train_imgs/7803.jpg,7803,24.464972
7804,../Mini Project/data/clean_data/train_imgs/7804.jpg,7804,24.473624
15498,../Mini Project/data/clean_data/train_imgs/15498.jpg,15498,1.084111
15499,../Mini Project/data/clean_data/train_imgs/15499.jpg,15499,1.084486
6112,../Mini Project/data/clean_data/train_imgs/6112.jpg,6112,11.835738
6113,../Mini Project/data/clean_data/train_imgs/6113.jpg,6113,11.906627
11824,../Mini Project/data/clean_data/train_imgs/11824.jpg,11824,8.298009
11825,../Mini Project/data/clean_data/train_imgs/11825.jpg,11825,8.408101
15776,../Mini Project/data/clean_data/train_imgs/15776.jpg,15776,0.485482
15777,../Mini Project/data/clean_data/train_imgs/15777.jpg,15777,0.487062
17670,../Mini Project/data/clean_data/train_imgs/17670.jpg,17670,13.216359
17671,../Mini Project/data/clean_data/train_imgs/17671.jpg,17671,13.218513
6479,../Mini Project/data/clean_data/train_imgs/6479.jpg,6479,14.134204
6480,../Mini Project/data/clean_data/train_imgs/6480.jpg,6480,14.152969
11415,../Mini Project/data/clean_data/train_imgs/11415.jpg,11415,2.242445
11416,../Mini Project/data/clean_data/train_imgs/11416.jpg,11416,2.156743
4235,../Mini Project/data/clean_data/train_imgs/4235.jpg,4235,22.100712
4236,../Mini Project/data/clean_data/train_imgs/4236.jpg,4236,22.092415
9802,../Mini Project/data/clean_data/train_imgs/9802.jpg,9802,7.674186
9803,../Mini Project/data/clean_data/train_imgs/9803.jpg,9803,7.671933
17634,../Mini Project/data/clean_data/train_imgs/17634.jpg,17634,13.896684
17635,../Mini Project/data/clean_data/train_imgs/17635.jpg,17635,13.937614000000002
13902,../Mini Project/data/clean_data/train_imgs/13902.jpg,13902,9.218547
13903,../Mini Project/data/clean_data/train_imgs/13903.jpg,13903,9.136219
6875,../Mini Project/data/clean_data/train_imgs/6875.jpg,6875,11.686647
6876,../Mini Project/data/clean_data/train_imgs/6876.jpg,6876,11.66726
10663,../Mini Project/data/clean_data/train_imgs/10663.jpg,10663,0.582361
10664,../Mini Project/data/clean_data/train_imgs/10664.jpg,10664,0.594493
20361,../Mini Project/data/clean_data/train_imgs/20361.jpg,20361,3.462232
20362,../Mini Project/data/clean_data/train_imgs/20362.jpg,20362,3.394105
441,../Mini Project/data/clean_data/train_imgs/441.jpg,441,15.548348
442,../Mini Project/data/clean_data/train_imgs/442.jpg,442,15.545864000000002
19884,../Mini Project/data/clean_data/train_imgs/19884.jpg,19884,7.150966
19885,../Mini Project/data/clean_data/train_imgs/19885.jpg,19885,7.125044
20118,../Mini Project/data/clean_data/train_imgs/20118.jpg,20118,7.2092100000000015
20119,../Mini Project/data/clean_data/train_imgs/20119.jpg,20119,7.196875
6472,../Mini Project/data/clean_data/train_imgs/6472.jpg,6472,14.183639
6473,../Mini Project/data/clean_data/train_imgs/6473.jpg,6473,14.178342
19106,../Mini Project/data/clean_data/train_imgs/19106.jpg,19106,10.567975
19107,../Mini Project/data/clean_data/train_imgs/19107.jpg,19107,10.591463
14186,../Mini Project/data/clean_data/train_imgs/14186.jpg,14186,4.52645
14187,../Mini Project/data/clean_data/train_imgs/14187.jpg,14187,4.493754
15191,../Mini Project/data/clean_data/train_imgs/15191.jpg,15191,12.393844
15192,../Mini Project/data/clean_data/train_imgs/15192.jpg,15192,12.381939
9700,../Mini Project/data/clean_data/train_imgs/9700.jpg,9700,8.491
9701,../Mini Project/data/clean_data/train_imgs/9701.jpg,9701,8.510317
15916,../Mini Project/data/clean_data/train_imgs/15916.jpg,15916,1.2958610000000002
15917,../Mini Project/data/clean_data/train_imgs/15917.jpg,15917,1.303168
5063,../Mini Project/data/clean_data/train_imgs/5063.jpg,5063,22.283011
5064,../Mini Project/data/clean_data/train_imgs/5064.jpg,5064,22.265804
6480,../Mini Project/data/clean_data/train_imgs/6480.jpg,6480,14.152969
6481,../Mini Project/data/clean_data/train_imgs/6481.jpg,6481,14.158641
12811,../Mini Project/data/clean_data/train_imgs/12811.jpg,12811,8.41245
12812,../Mini Project/data/clean_data/train_imgs/12812.jpg,12812,8.296391999999999
17649,../Mini Project/data/clean_data/train_imgs/17649.jpg,17649,13.726645
17650,../Mini Project/data/clean_data/train_imgs/17650.jpg,17650,13.777957
17395,../Mini Project/data/clean_data/train_imgs/17395.jpg,17395,14.695486
17396,../Mini Project/data/clean_data/train_imgs/17396.jpg,17396,14.671577
17765,../Mini Project/data/clean_data/train_imgs/17765.jpg,17765,7.910767
17766,../Mini Project/data/clean_data/train_imgs/17766.jpg,17766,7.801176
12802,../Mini Project/data/clean_data/train_imgs/12802.jpg,12802,8.684563
12803,../Mini Project/data/clean_data/train_imgs/12803.jpg,12803,8.703659
4743,../Mini Project/data/clean_data/train_imgs/4743.jpg,4743,21.828236
4744,../Mini Project/data/clean_data/train_imgs/4744.jpg,4744,21.854234
13435,../Mini Project/data/clean_data/train_imgs/13435.jpg,13435,0.480165
13436,../Mini Project/data/clean_data/train_imgs/13436.jpg,13436,0.454801
12633,../Mini Project/data/clean_data/train_imgs/12633.jpg,12633,10.403992
12634,../Mini Project/data/clean_data/train_imgs/12634.jpg,12634,10.381012
8297,../Mini Project/data/clean_data/train_imgs/8297.jpg,8297,25.119073
8298,../Mini Project/data/clean_data/train_imgs/8298.jpg,8298,25.091272
13533,../Mini Project/data/clean_data/train_imgs/13533.jpg,13533,0.0
13534,../Mini Project/data/clean_data/train_imgs/13534.jpg,13534,0.0
19504,../Mini Project/data/clean_data/train_imgs/19504.jpg,19504,3.21886
19505,../Mini Project/data/clean_data/train_imgs/19505.jpg,19505,3.214792
17338,../Mini Project/data/clean_data/train_imgs/17338.jpg,17338,12.372987
17339,../Mini Project/data/clean_data/train_imgs/17339.jpg,17339,12.521267
18611,../Mini Project/data/clean_data/train_imgs/18611.jpg,18611,0.0
18612,../Mini Project/data/clean_data/train_imgs/18612.jpg,18612,0.0
5119,../Mini Project/data/clean_data/train_imgs/5119.jpg,5119,22.534286
5120,../Mini Project/data/clean_data/train_imgs/5120.jpg,5120,22.50665
7917,../Mini Project/data/clean_data/train_imgs/7917.jpg,7917,23.55922
7918,../Mini Project/data/clean_data/train_imgs/7918.jpg,7918,23.54018
16423,../Mini Project/data/clean_data/train_imgs/16423.jpg,16423,3.417346
16424,../Mini Project/data/clean_data/train_imgs/16424.jpg,16424,3.3782970000000003
15694,../Mini Project/data/clean_data/train_imgs/15694.jpg,15694,1.991506
15695,../Mini Project/data/clean_data/train_imgs/15695.jpg,15695,1.992943
10118,../Mini Project/data/clean_data/train_imgs/10118.jpg,10118,3.980571
10119,../Mini Project/data/clean_data/train_imgs/10119.jpg,10119,3.932798000000001
3599,../Mini Project/data/clean_data/train_imgs/3599.jpg,3599,21.711045
3600,../Mini Project/data/clean_data/train_imgs/3600.jpg,3600,21.710534
8112,../Mini Project/data/clean_data/train_imgs/8112.jpg,8112,24.945292
8113,../Mini Project/data/clean_data/train_imgs/8113.jpg,8113,25.029702
17662,../Mini Project/data/clean_data/train_imgs/17662.jpg,17662,13.541954999999998
17663,../Mini Project/data/clean_data/train_imgs/17663.jpg,17663,13.532762
10581,../Mini Project/data/clean_data/train_imgs/10581.jpg,10581,3.530145
10582,../Mini Project/data/clean_data/train_imgs/10582.jpg,10582,3.538082
18121,../Mini Project/data/clean_data/train_imgs/18121.jpg,18121,2.293572
18122,../Mini Project/data/clean_data/train_imgs/18122.jpg,18122,2.241455
7543,../Mini Project/data/clean_data/train_imgs/7543.jpg,7543,23.652178
7544,../Mini Project/data/clean_data/train_imgs/7544.jpg,7544,23.654485
1571,../Mini Project/data/clean_data/train_imgs/1571.jpg,1571,17.084868
1572,../Mini Project/data/clean_data/train_imgs/1572.jpg,1572,17.110069
11607,../Mini Project/data/clean_data/train_imgs/11607.jpg,11607,6.487997
11608,../Mini Project/data/clean_data/train_imgs/11608.jpg,11608,6.5501190000000005
20019,../Mini Project/data/clean_data/train_imgs/20019.jpg,20019,10.502574
20020,../Mini Project/data/clean_data/train_imgs/20020.jpg,20020,10.494734
6925,../Mini Project/data/clean_data/train_imgs/6925.jpg,6925,13.404194
6926,../Mini Project/data/clean_data/train_imgs/6926.jpg,6926,13.431857999999998
2955,../Mini Project/data/clean_data/train_imgs/2955.jpg,2955,22.455425
2956,../Mini Project/data/clean_data/train_imgs/2956.jpg,2956,22.438495
9458,../Mini Project/data/clean_data/train_imgs/9458.jpg,9458,4.9756800000000005
9459,../Mini Project/data/clean_data/train_imgs/9459.jpg,9459,4.9599449999999985
18060,../Mini Project/data/clean_data/train_imgs/18060.jpg,18060,2.086398
18061,../Mini Project/data/clean_data/train_imgs/18061.jpg,18061,2.109101
20262,../Mini Project/data/clean_data/train_imgs/20262.jpg,20262,5.957802
20263,../Mini Project/data/clean_data/train_imgs/20263.jpg,20263,5.93473
4881,../Mini Project/data/clean_data/train_imgs/4881.jpg,4881,22.534374
4882,../Mini Project/data/clean_data/train_imgs/4882.jpg,4882,22.50304
575,../Mini Project/data/clean_data/train_imgs/575.jpg,575,17.291935000000002
576,../Mini Project/data/clean_data/train_imgs/576.jpg,576,17.326415
14798,../Mini Project/data/clean_data/train_imgs/14798.jpg,14798,5.937238
14799,../Mini Project/data/clean_data/train_imgs/14799.jpg,14799,5.9286629999999985
818,../Mini Project/data/clean_data/train_imgs/818.jpg,818,21.880123
819,../Mini Project/data/clean_data/train_imgs/819.jpg,819,21.877367
4532,../Mini Project/data/clean_data/train_imgs/4532.jpg,4532,22.113635
4533,../Mini Project/data/clean_data/train_imgs/4533.jpg,4533,22.126483
5446,../Mini Project/data/clean_data/train_imgs/5446.jpg,5446,24.11896
5447,../Mini Project/data/clean_data/train_imgs/5447.jpg,5447,24.131275
13568,../Mini Project/data/clean_data/train_imgs/13568.jpg,13568,0.0
13569,../Mini Project/data/clean_data/train_imgs/13569.jpg,13569,0.0
4929,../Mini Project/data/clean_data/train_imgs/4929.jpg,4929,22.26912
4930,../Mini Project/data/clean_data/train_imgs/4930.jpg,4930,22.27892
5422,../Mini Project/data/clean_data/train_imgs/5422.jpg,5422,24.339171
5423,../Mini Project/data/clean_data/train_imgs/5423.jpg,5423,24.358857
15717,../Mini Project/data/clean_data/train_imgs/15717.jpg,15717,2.008572
15718,../Mini Project/data/clean_data/train_imgs/15718.jpg,15718,1.987742
12566,../Mini Project/data/clean_data/train_imgs/12566.jpg,12566,10.472835
12567,../Mini Project/data/clean_data/train_imgs/12567.jpg,12567,10.56318
982,../Mini Project/data/clean_data/train_imgs/982.jpg,982,19.310142000000006
983,../Mini Project/data/clean_data/train_imgs/983.jpg,983,19.26787
12120,../Mini Project/data/clean_data/train_imgs/12120.jpg,12120,10.107722
12121,../Mini Project/data/clean_data/train_imgs/12121.jpg,12121,10.119388
2722,../Mini Project/data/clean_data/train_imgs/2722.jpg,2722,25.56703
2723,../Mini Project/data/clean_data/train_imgs/2723.jpg,2723,25.55646
14226,../Mini Project/data/clean_data/train_imgs/14226.jpg,14226,3.482754
14227,../Mini Project/data/clean_data/train_imgs/14227.jpg,14227,3.503389
11824,../Mini Project/data/clean_data/train_imgs/11824.jpg,11824,8.298009
11825,../Mini Project/data/clean_data/train_imgs/11825.jpg,11825,8.408101
8430,../Mini Project/data/clean_data/train_imgs/8430.jpg,8430,20.836997
8431,../Mini Project/data/clean_data/train_imgs/8431.jpg,8431,20.796878
7391,../Mini Project/data/clean_data/train_imgs/7391.jpg,7391,18.038767
7392,../Mini Project/data/clean_data/train_imgs/7392.jpg,7392,18.02678
4058,../Mini Project/data/clean_data/train_imgs/4058.jpg,4058,21.449879
4059,../Mini Project/data/clean_data/train_imgs/4059.jpg,4059,21.455159
17981,../Mini Project/data/clean_data/train_imgs/17981.jpg,17981,0.684156
17982,../Mini Project/data/clean_data/train_imgs/17982.jpg,17982,0.688346
7591,../Mini Project/data/clean_data/train_imgs/7591.jpg,7591,24.435447
7592,../Mini Project/data/clean_data/train_imgs/7592.jpg,7592,24.457038
7078,../Mini Project/data/clean_data/train_imgs/7078.jpg,7078,18.389058
7079,../Mini Project/data/clean_data/train_imgs/7079.jpg,7079,18.417985
2467,../Mini Project/data/clean_data/train_imgs/2467.jpg,2467,24.755257
2468,../Mini Project/data/clean_data/train_imgs/2468.jpg,2468,24.782861
19623,../Mini Project/data/clean_data/train_imgs/19623.jpg,19623,0.5190859999999999
19624,../Mini Project/data/clean_data/train_imgs/19624.jpg,19624,0.514018
19489,../Mini Project/data/clean_data/train_imgs/19489.jpg,19489,3.614311
19490,../Mini Project/data/clean_data/train_imgs/19490.jpg,19490,3.65976
11011,../Mini Project/data/clean_data/train_imgs/11011.jpg,11011,6.059101
11012,../Mini Project/data/clean_data/train_imgs/11012.jpg,11012,6.010139
18774,../Mini Project/data/clean_data/train_imgs/18774.jpg,18774,0.0
18775,../Mini Project/data/clean_data/train_imgs/18775.jpg,18775,0.0
18958,../Mini Project/data/clean_data/train_imgs/18958.jpg,18958,4.955894
18959,../Mini Project/data/clean_data/train_imgs/18959.jpg,18959,4.98255
1285,../Mini Project/data/clean_data/train_imgs/1285.jpg,1285,14.566044
1286,../Mini Project/data/clean_data/train_imgs/1286.jpg,1286,14.552902
11952,../Mini Project/data/clean_data/train_imgs/11952.jpg,11952,7.30457
11953,../Mini Project/data/clean_data/train_imgs/11953.jpg,11953,7.259237
4086,../Mini Project/data/clean_data/train_imgs/4086.jpg,4086,21.270401
4087,../Mini Project/data/clean_data/train_imgs/4087.jpg,4087,21.286037
3727,../Mini Project/data/clean_data/train_imgs/3727.jpg,3727,21.947906
3728,../Mini Project/data/clean_data/train_imgs/3728.jpg,3728,21.846008
18794,../Mini Project/data/clean_data/train_imgs/18794.jpg,18794,0.0
18795,../Mini Project/data/clean_data/train_imgs/18795.jpg,18795,0.0
1687,../Mini Project/data/clean_data/train_imgs/1687.jpg,1687,18.70997
1688,../Mini Project/data/clean_data/train_imgs/1688.jpg,1688,18.764652
13253,../Mini Project/data/clean_data/train_imgs/13253.jpg,13253,7.724433
13254,../Mini Project/data/clean_data/train_imgs/13254.jpg,13254,7.651884
18639,../Mini Project/data/clean_data/train_imgs/18639.jpg,18639,0.0
18640,../Mini Project/data/clean_data/train_imgs/18640.jpg,18640,0.0
13738,../Mini Project/data/clean_data/train_imgs/13738.jpg,13738,9.785153
13739,../Mini Project/data/clean_data/train_imgs/13739.jpg,13739,9.882843
10603,../Mini Project/data/clean_data/train_imgs/10603.jpg,10603,2.284147
10604,../Mini Project/data/clean_data/train_imgs/10604.jpg,10604,2.190358
6408,../Mini Project/data/clean_data/train_imgs/6408.jpg,6408,14.534634
6409,../Mini Project/data/clean_data/train_imgs/6409.jpg,6409,14.544682
592,../Mini Project/data/clean_data/train_imgs/592.jpg,592,17.375183
593,../Mini Project/data/clean_data/train_imgs/593.jpg,593,17.373487
5276,../Mini Project/data/clean_data/train_imgs/5276.jpg,5276,23.348128
5277,../Mini Project/data/clean_data/train_imgs/5277.jpg,5277,23.348512
18989,../Mini Project/data/clean_data/train_imgs/18989.jpg,18989,6.347858
18990,../Mini Project/data/clean_data/train_imgs/18990.jpg,18990,6.350089
11784,../Mini Project/data/clean_data/train_imgs/11784.jpg,11784,7.400722999999998
11785,../Mini Project/data/clean_data/train_imgs/11785.jpg,11785,7.420255
2791,../Mini Project/data/clean_data/train_imgs/2791.jpg,2791,25.776591
2792,../Mini Project/data/clean_data/train_imgs/2792.jpg,2792,25.777591
5511,../Mini Project/data/clean_data/train_imgs/5511.jpg,5511,22.402546
5512,../Mini Project/data/clean_data/train_imgs/5512.jpg,5512,22.416668
11730,../Mini Project/data/clean_data/train_imgs/11730.jpg,11730,7.1960419999999985
11731,../Mini Project/data/clean_data/train_imgs/11731.jpg,11731,7.352137
15491,../Mini Project/data/clean_data/train_imgs/15491.jpg,15491,1.112297
15492,../Mini Project/data/clean_data/train_imgs/15492.jpg,15492,1.113808
2147,../Mini Project/data/clean_data/train_imgs/2147.jpg,2147,23.22658
2148,../Mini Project/data/clean_data/train_imgs/2148.jpg,2148,23.252998
12608,../Mini Project/data/clean_data/train_imgs/12608.jpg,12608,9.973319
12609,../Mini Project/data/clean_data/train_imgs/12609.jpg,12609,9.975293
10115,../Mini Project/data/clean_data/train_imgs/10115.jpg,10115,4.121748
10116,../Mini Project/data/clean_data/train_imgs/10116.jpg,10116,4.019979
4001,../Mini Project/data/clean_data/train_imgs/4001.jpg,4001,21.637386
4002,../Mini Project/data/clean_data/train_imgs/4002.jpg,4002,21.646955
9397,../Mini Project/data/clean_data/train_imgs/9397.jpg,9397,0.464508
9398,../Mini Project/data/clean_data/train_imgs/9398.jpg,9398,0.511896
12092,../Mini Project/data/clean_data/train_imgs/12092.jpg,12092,9.667994
12093,../Mini Project/data/clean_data/train_imgs/12093.jpg,12093,9.712788
8582,../Mini Project/data/clean_data/train_imgs/8582.jpg,8582,13.219012
8583,../Mini Project/data/clean_data/train_imgs/8583.jpg,8583,13.23264
6629,../Mini Project/data/clean_data/train_imgs/6629.jpg,6629,18.221703
6630,../Mini Project/data/clean_data/train_imgs/6630.jpg,6630,18.201876
8888,../Mini Project/data/clean_data/train_imgs/8888.jpg,8888,9.839528
8889,../Mini Project/data/clean_data/train_imgs/8889.jpg,8889,9.849727
8983,../Mini Project/data/clean_data/train_imgs/8983.jpg,8983,9.144646
8984,../Mini Project/data/clean_data/train_imgs/8984.jpg,8984,9.188422
2683,../Mini Project/data/clean_data/train_imgs/2683.jpg,2683,25.321374
2684,../Mini Project/data/clean_data/train_imgs/2684.jpg,2684,25.332262
14750,../Mini Project/data/clean_data/train_imgs/14750.jpg,14750,3.220418
14751,../Mini Project/data/clean_data/train_imgs/14751.jpg,14751,3.358464
2396,../Mini Project/data/clean_data/train_imgs/2396.jpg,2396,24.135449
2397,../Mini Project/data/clean_data/train_imgs/2397.jpg,2397,24.153013
7344,../Mini Project/data/clean_data/train_imgs/7344.jpg,7344,18.744731
7345,../Mini Project/data/clean_data/train_imgs/7345.jpg,7345,18.704511
8117,../Mini Project/data/clean_data/train_imgs/8117.jpg,8117,25.073067
8118,../Mini Project/data/clean_data/train_imgs/8118.jpg,8118,25.182111
9263,../Mini Project/data/clean_data/train_imgs/9263.jpg,9263,7.965139
9264,../Mini Project/data/clean_data/train_imgs/9264.jpg,9264,7.723783
6242,../Mini Project/data/clean_data/train_imgs/6242.jpg,6242,12.101188
6243,../Mini Project/data/clean_data/train_imgs/6243.jpg,6243,12.083891
17861,../Mini Project/data/clean_data/train_imgs/17861.jpg,17861,1.129362
17862,../Mini Project/data/clean_data/train_imgs/17862.jpg,17862,1.140999
9612,../Mini Project/data/clean_data/train_imgs/9612.jpg,9612,8.25116
9613,../Mini Project/data/clean_data/train_imgs/9613.jpg,9613,8.245953
1299,../Mini Project/data/clean_data/train_imgs/1299.jpg,1299,14.147006
1300,../Mini Project/data/clean_data/train_imgs/1300.jpg,1300,14.052601999999998
877,../Mini Project/data/clean_data/train_imgs/877.jpg,877,20.720248
878,../Mini Project/data/clean_data/train_imgs/878.jpg,878,20.646631
19629,../Mini Project/data/clean_data/train_imgs/19629.jpg,19629,0.399344
19630,../Mini Project/data/clean_data/train_imgs/19630.jpg,19630,0.37899
12832,../Mini Project/data/clean_data/train_imgs/12832.jpg,12832,7.294407
12833,../Mini Project/data/clean_data/train_imgs/12833.jpg,12833,7.155603
5533,../Mini Project/data/clean_data/train_imgs/5533.jpg,5533,22.112467
5534,../Mini Project/data/clean_data/train_imgs/5534.jpg,5534,22.098872
18377,../Mini Project/data/clean_data/train_imgs/18377.jpg,18377,11.75421
18378,../Mini Project/data/clean_data/train_imgs/18378.jpg,18378,11.78395
11983,../Mini Project/data/clean_data/train_imgs/11983.jpg,11983,6.73497
11984,../Mini Project/data/clean_data/train_imgs/11984.jpg,11984,6.722157000000001
7841,../Mini Project/data/clean_data/train_imgs/7841.jpg,7841,24.413612
7842,../Mini Project/data/clean_data/train_imgs/7842.jpg,7842,24.422661
7605,../Mini Project/data/clean_data/train_imgs/7605.jpg,7605,24.801915
7606,../Mini Project/data/clean_data/train_imgs/7606.jpg,7606,24.824516
10635,../Mini Project/data/clean_data/train_imgs/10635.jpg,10635,0.714487
10636,../Mini Project/data/clean_data/train_imgs/10636.jpg,10636,0.6772600000000001
4843,../Mini Project/data/clean_data/train_imgs/4843.jpg,4843,22.511196
4844,../Mini Project/data/clean_data/train_imgs/4844.jpg,4844,22.494062
11361,../Mini Project/data/clean_data/train_imgs/11361.jpg,11361,4.372243
11362,../Mini Project/data/clean_data/train_imgs/11362.jpg,11362,4.355343
10476,../Mini Project/data/clean_data/train_imgs/10476.jpg,10476,7.592060000000001
10477,../Mini Project/data/clean_data/train_imgs/10477.jpg,10477,7.599085
13591,../Mini Project/data/clean_data/train_imgs/13591.jpg,13591,1.060369
13592,../Mini Project/data/clean_data/train_imgs/13592.jpg,13592,1.208676
14265,../Mini Project/data/clean_data/train_imgs/14265.jpg,14265,3.542726
14266,../Mini Project/data/clean_data/train_imgs/14266.jpg,14266,3.676449
7383,../Mini Project/data/clean_data/train_imgs/7383.jpg,7383,18.200091
7384,../Mini Project/data/clean_data/train_imgs/7384.jpg,7384,18.16066
3000,../Mini Project/data/clean_data/train_imgs/3000.jpg,3000,21.658468
3001,../Mini Project/data/clean_data/train_imgs/3001.jpg,3001,21.659545
489,../Mini Project/data/clean_data/train_imgs/489.jpg,489,16.443979000000002
490,../Mini Project/data/clean_data/train_imgs/490.jpg,490,16.460496
9406,../Mini Project/data/clean_data/train_imgs/9406.jpg,9406,1.011659
9407,../Mini Project/data/clean_data/train_imgs/9407.jpg,9407,1.024214
7007,../Mini Project/data/clean_data/train_imgs/7007.jpg,7007,16.6078
7008,../Mini Project/data/clean_data/train_imgs/7008.jpg,7008,16.67515
10607,../Mini Project/data/clean_data/train_imgs/10607.jpg,10607,2.004818
10608,../Mini Project/data/clean_data/train_imgs/10608.jpg,10608,1.921114
20149,../Mini Project/data/clean_data/train_imgs/20149.jpg,20149,6.245336
20150,../Mini Project/data/clean_data/train_imgs/20150.jpg,20150,6.3413910000000016
17992,../Mini Project/data/clean_data/train_imgs/17992.jpg,17992,1.118662
17993,../Mini Project/data/clean_data/train_imgs/17993.jpg,17993,1.092545
8140,../Mini Project/data/clean_data/train_imgs/8140.jpg,8140,25.761911
8141,../Mini Project/data/clean_data/train_imgs/8141.jpg,8141,25.752437
11253,../Mini Project/data/clean_data/train_imgs/11253.jpg,11253,5.799175
11254,../Mini Project/data/clean_data/train_imgs/11254.jpg,11254,5.69682
9023,../Mini Project/data/clean_data/train_imgs/9023.jpg,9023,9.444426
9024,../Mini Project/data/clean_data/train_imgs/9024.jpg,9024,9.383841
